2019-11-03 08:00;16;9;0;13;7;3;12;2;4;3;1
2019-11-03 08:15;15;11;0;14;10;3;9;2;5;1;2
2019-11-03 08:30;19;11;0;17;13;4;20;2;8;2;2
2019-11-03 08:45;29;14;1;22;21;9;16;2;17;7;3
2019-11-03 09:00;17;11;3;22;12;6;13;6;8;5;1
2019-11-03 09:15;27;12;1;28;23;4;20;4;18;2;3
2019-11-03 09:30;49;29;8;43;18;7;36;13;20;1;4
2019-11-03 09:45;47;38;13;42;37;19;49;16;25;12;4
2019-11-03 10:00;49;24;12;42;26;12;23;14;22;8;5
2019-11-03 10:15;45;24;9;60;36;21;42;12;26;16;5
2019-11-03 10:30;43;31;9;45;33;19;44;14;23;13;7
2019-11-03 10:45;54;28;11;62;51;26;38;17;38;17;8
2019-11-03 11:00;59;27;16;70;34;17;34;22;26;10;8
2019-11-03 11:15;53;31;14;59;44;23;36;14;27;12;11
2019-11-03 11:30;55;39;10;66;37;26;49;18;28;20;7
2019-11-03 11:45;59;29;13;93;46;37;37;18;30;24;13
2019-11-03 12:00;67;32;13;68;54;29;39;16;41;23;9
2019-11-03 12:15;83;33;15;84;56;35;43;18;33;25;15
2019-11-03 12:30;71;24;9;86;45;33;42;16;40;19;11
2019-11-03 12:45;93;48;14;73;60;38;50;20;52;33;8
2019-11-03 13:00;70;42;19;94;61;34;46;21;50;27;8
2019-11-03 13:15;94;35;15;87;65;38;40;23;57;28;10
2019-11-03 13:30;70;37;23;85;58;47;46;25;50;34;12
2019-11-03 13:45;77;44;14;88;62;41;57;23;55;35;8
2019-11-03 14:00;76;38;16;102;52;34;39;21;42;27;9
2019-11-03 14:15;88;34;10;99;61;44;45;23;50;25;20
2019-11-03 14:30;92;42;18;92;62;50;55;21;52;38;10
2019-11-03 14:45;86;26;7;90;54;34;37;10;42;25;11
2019-11-03 15:00;74;39;15;95;54;49;55;20;47;36;13
2019-11-03 15:15;84;37;10;103;56;31;53;17;49;24;7
2019-11-03 15:30;90;42;17;81;63;48;50;22;61;40;8
2019-11-03 15:45;59;29;13;99;66;39;38;21;51;29;11
2019-11-03 16:00;81;33;10;93;63;45;39;14;58;39;8
2019-11-03 16:15;68;31;10;88;60;48;44;13;53;35;16
2019-11-03 16:30;88;28;11;91;56;43;37;14;51;32;12
2019-11-03 16:45;81;33;20;93;62;42;46;25;57;33;11
2019-11-03 17:00;87;27;8;84;49;50;32;14;52;36;17
2019-11-03 17:15;58;26;9;86;49;38;38;13;45;25;13
2019-11-03 17:30;63;27;6;85;60;37;39;9;55;28;7
2019-11-03 17:45;79;32;5;73;53;37;40;13;48;30;13
2019-11-03 18:00;64;33;11;66;47;30;44;19;48;21;12
2019-11-03 18:15;67;33;7;66;62;52;34;13;54;31;19
2019-11-03 18:30;50;22;8;56;51;32;26;12;51;24;8
2019-11-03 18:45;57;20;4;49;45;32;26;9;40;21;11
2019-11-03 19:00;56;27;7;45;30;25;26;13;31;21;5
2019-11-03 19:15;51;22;7;42;44;22;26;9;40;16;9
2019-11-03 19:30;50;18;2;57;40;28;22;6;41;23;5
2019-11-03 19:45;46;14;3;42;40;16;21;6;36;14;3
2019-11-03 20:00;38;23;3;45;32;18;27;4;36;9;9
2019-11-03 20:15;43;20;5;43;40;23;25;9;32;20;4
2019-11-03 20:30;29;19;3;32;27;18;19;6;23;9;7
2019-11-03 20:45;36;14;1;35;37;21;15;4;29;15;7
2019-11-03 21:00;32;9;1;30;33;15;6;1;30;10;3
2019-11-03 21:15;30;13;3;31;29;19;14;6;31;11;9
2019-11-03 21:30;26;10;2;33;26;14;12;2;25;10;7
2019-11-03 21:45;37;7;2;26;21;14;10;2;18;8;4
2019-11-03 22:00;25;13;1;37;28;23;16;2;26;14;9
2019-11-03 22:15;28;9;1;47;24;14;18;6;25;7;6
2019-11-03 22:30;34;8;2;43;25;9;12;6;19;9;1
2019-11-03 22:45;21;10;0;33;22;11;11;6;23;11;1
2019-11-03 23:00;22;7;0;29;17;5;9;1;18;5;1
2019-11-03 23:15;14;5;1;21;17;5;6;1;16;6;0
2019-11-03 23:30;15;5;2;14;14;4;6;4;12;0;1
2019-11-03 23:45;15;7;2;13;10;3;6;3;10;2;1
2019-11-04 00:00;11;3;0;10;6;4;3;0;4;2;1
2019-11-04 00:15;4;1;0;11;10;2;2;1;9;1;1
2019-11-04 00:30;9;4;0;9;2;1;3;0;2;1;0
2019-11-04 00:45;4;1;0;7;6;0;1;0;4;0;0
2019-11-04 01:00;9;2;0;10;2;3;1;1;2;2;0
2019-11-04 01:15;7;3;1;4;4;1;4;3;4;2;0
2019-11-04 01:30;5;2;0;6;2;0;2;1;2;1;0
2019-11-04 01:45;10;1;0;3;1;0;1;0;1;0;0
2019-11-04 02:00;3;0;0;6;2;0;0;0;2;0;0
2019-11-04 02:15;7;0;0;4;1;0;1;1;0;0;0
2019-11-04 02:30;6;1;1;7;0;0;0;0;0;0;0
2019-11-04 02:45;7;0;0;6;0;0;0;1;0;0;0
2019-11-04 03:00;6;2;1;5;2;0;0;1;0;1;1
2019-11-04 03:15;3;1;0;5;1;0;0;0;0;0;0
2019-11-04 03:30;4;1;1;5;0;0;2;2;1;0;0
2019-11-04 03:45;4;0;0;1;1;0;0;0;0;0;0
2019-11-04 04:00;3;0;0;2;0;0;0;0;0;0;0
2019-11-04 04:15;3;1;0;5;0;0;1;1;0;0;1
2019-11-04 04:30;3;3;0;6;3;1;3;0;3;0;0
2019-11-04 04:45;7;4;0;7;4;0;5;1;4;0;0
2019-11-04 05:00;3;3;1;7;3;1;3;1;3;2;0
2019-11-04 05:15;8;4;0;6;2;0;4;1;2;0;0
2019-11-04 05:30;11;8;1;16;5;1;8;7;4;0;2
2019-11-04 05:45;14;13;1;12;6;1;11;4;4;0;1
2019-11-04 06:00;14;7;1;17;9;1;13;5;6;0;0
2019-11-04 06:15;23;21;5;11;8;2;26;12;9;1;2
2019-11-04 06:30;50;41;8;27;18;5;44;12;16;3;1
2019-11-04 06:45;48;33;10;33;21;15;47;13;18;8;7
2019-11-04 07:00;39;37;19;42;29;10;49;27;25;5;5
2019-11-04 07:15;54;52;29;61;28;12;66;33;23;9;4
2019-11-04 07:30;58;56;37;70;37;20;65;40;31;12;11
2019-11-04 07:45;98;60;54;88;36;28;74;59;21;21;8
2019-11-04 08:00;110;64;63;90;38;28;83;68;37;26;7
2019-11-04 08:15;113;65;75;94;45;36;71;80;52;27;11
2019-11-04 08:30;87;57;81;138;38;37;80;83;43;31;13
2019-11-04 08:45;101;75;76;115;34;36;89;84;36;27;11
2019-11-04 09:00;89;55;42;92;37;33;72;53;36;24;11
2019-11-04 09:15;52;44;21;100;35;17;59;27;28;9;8
2019-11-04 09:30;86;46;20;78;41;23;57;27;30;20;4
2019-11-04 09:45;69;40;10;88;37;29;51;13;38;18;10
2019-11-04 10:00;69;21;11;74;43;32;30;16;31;18;12
2019-11-04 10:15;63;32;8;74;45;22;41;12;35;16;7
2019-11-04 10:30;86;31;11;91;39;33;46;14;42;25;7
2019-11-04 10:45;77;40;12;101;44;28;52;14;33;16;15
2019-11-04 11:00;71;23;13;73;47;43;26;15;34;27;15
2019-11-04 11:15;65;27;15;105;57;38;33;19;45;19;18
2019-11-04 11:30;80;31;9;88;51;45;33;14;37;31;14
2019-11-04 11:45;89;32;10;91;47;35;38;18;38;30;6
2019-11-04 12:00;66;29;4;106;51;45;41;14;37;37;10
2019-11-04 12:15;74;25;6;78;45;40;33;12;38;27;14
2019-11-04 12:30;88;36;10;95;43;37;38;15;42;30;10
2019-11-04 12:45;86;27;8;94;52;42;35;12;36;26;19
2019-11-04 13:00;79;35;13;99;53;41;43;17;43;25;15
2019-11-04 13:15;93;26;8;85;53;39;34;15;47;25;15
2019-11-04 13:30;84;30;16;98;42;38;38;19;41;29;9
2019-11-04 13:45;73;38;17;72;47;35;35;23;47;24;11
2019-11-04 14:00;94;28;12;86;61;51;43;16;49;41;13
2019-11-04 14:15;97;39;14;84;59;49;47;17;52;42;6
2019-11-04 14:30;97;41;15;88;58;46;47;21;50;32;12
2019-11-04 14:45;99;30;15;92;66;58;38;19;59;45;14
2019-11-04 15:00;88;35;11;95;58;46;45;15;53;31;15
2019-11-04 15:15;89;38;15;95;61;50;40;20;61;38;18
2019-11-04 15:30;71;34;13;120;60;59;36;20;59;45;15
2019-11-04 15:45;101;38;21;102;69;70;43;27;75;57;15
2019-11-04 16:00;92;33;9;105;72;59;36;16;70;54;8
2019-11-04 16:15;113;39;13;112;76;67;43;16;75;63;5
2019-11-04 16:30;96;32;12;103;81;81;35;14;85;63;18
2019-11-04 16:45;94;30;17;103;85;75;34;20;81;62;15
2019-11-04 17:00;99;35;13;106;76;90;42;16;76;72;17
2019-11-04 17:15;91;31;8;103;77;98;47;15;74;79;18
2019-11-04 17:30;83;31;21;100;69;85;34;26;76;73;14
2019-11-04 17:45;85;30;10;97;77;105;38;13;69;87;19
2019-11-04 18:00;78;30;15;90;82;66;39;24;64;57;12
2019-11-04 18:15;67;34;13;69;80;92;35;16;76;77;15
2019-11-04 18:30;76;22;4;77;57;59;30;6;51;46;18
2019-11-04 18:45;58;27;8;69;44;50;37;16;52;35;11
2019-11-04 19:00;71;21;9;63;22;51;29;9;40;41;7
2019-11-04 19:15;60;21;5;72;37;37;31;11;31;26;7
2019-11-04 19:30;55;26;6;59;45;29;29;11;41;23;7
2019-11-04 19:45;58;14;7;50;55;37;12;8;43;28;10
2019-11-04 20:00;55;9;2;46;32;36;15;5;30;25;16
2019-11-04 20:15;22;13;4;38;37;23;11;5;35;22;2
2019-11-04 20:30;28;10;4;45;31;23;14;6;24;9;11
2019-11-04 20:45;40;17;2;42;23;10;14;3;21;7;4
2019-11-04 21:00;36;8;0;54;23;14;15;4;22;7;7
2019-11-04 21:15;34;6;2;38;21;16;6;4;14;10;6
2019-11-04 21:30;34;7;2;34;33;20;14;5;30;11;6
2019-11-04 21:45;27;8;2;27;38;19;10;2;33;10;6
2019-11-04 22:00;27;16;4;36;27;13;15;7;20;6;8
2019-11-04 22:15;35;8;2;50;28;20;14;3;29;13;5
2019-11-04 22:30;31;4;1;29;27;18;9;5;23;11;5
2019-11-04 22:45;14;3;2;27;17;14;5;2;14;8;5
2019-11-04 23:00;22;4;1;30;17;8;7;2;17;6;2
2019-11-04 23:15;14;3;0;25;22;9;4;0;23;8;3
2019-11-04 23:30;12;2;2;21;17;5;4;4;15;3;1
2019-11-04 23:45;6;4;0;15;7;1;6;1;7;1;0
2019-11-05 00:00;12;5;0;20;11;2;6;0;11;0;2
2019-11-05 00:15;8;4;0;14;9;4;2;0;11;2;1
2019-11-05 00:30;11;2;0;8;8;2;4;1;8;2;0
2019-11-05 00:45;7;1;0;5;3;1;2;1;3;1;1
2019-11-05 01:00;11;1;0;5;2;2;2;1;2;1;2
2019-11-05 01:15;9;7;1;7;0;0;5;2;0;1;1
2019-11-05 01:30;3;1;0;9;2;2;1;0;0;1;0
2019-11-05 01:45;3;0;0;4;3;2;0;1;1;0;1
2019-11-05 02:00;6;0;0;4;3;0;0;0;1;0;0
2019-11-05 02:15;3;1;1;3;1;0;1;1;0;0;0
2019-11-05 02:30;2;1;0;3;1;0;0;0;1;0;0
2019-11-05 02:45;4;1;0;5;2;0;0;2;2;1;1
2019-11-05 03:00;2;1;0;6;1;0;1;0;1;1;0
2019-11-05 03:15;1;1;1;4;0;0;0;0;0;0;0
2019-11-05 03:30;3;0;0;7;0;0;2;1;0;0;0
2019-11-05 03:45;3;0;1;4;2;0;0;1;0;0;0
2019-11-05 04:00;3;0;0;2;3;0;0;1;2;0;1
2019-11-05 04:15;1;1;0;2;1;1;1;0;0;0;1
2019-11-05 04:30;3;2;0;7;3;1;2;2;3;1;0
2019-11-05 04:45;4;1;0;4;3;2;1;0;3;2;0
2019-11-05 05:00;7;2;1;7;3;2;2;2;2;1;1
2019-11-05 05:15;8;4;1;3;7;1;3;0;8;1;0
2019-11-05 05:30;13;6;3;10;2;0;6;6;2;0;1
2019-11-05 05:45;17;16;0;12;2;0;17;5;0;0;0
2019-11-05 06:00;18;11;0;22;8;5;17;1;6;5;0
2019-11-05 06:15;24;14;3;13;9;2;18;4;8;3;0
2019-11-05 06:30;43;27;8;38;17;14;35;12;17;11;6
2019-11-05 06:45;54;36;15;33;22;17;42;18;17;7;10
2019-11-05 07:00;48;51;23;34;27;12;58;25;25;7;3
2019-11-05 07:15;38;58;22;54;23;13;71;29;18;6;8
2019-11-05 07:30;79;48;37;69;36;21;55;45;26;12;8
2019-11-05 07:45;91;62;55;87;35;18;73;58;28;10;9
2019-11-05 08:00;115;68;54;84;39;35;81;55;41;31;6
2019-11-05 08:15;100;63;72;106;40;34;76;85;45;26;9
2019-11-05 08:30;103;59;65;126;47;40;72;71;46;34;10
2019-11-05 08:45;96;74;80;112;47;46;96;85;47;34;15
2019-11-05 09:00;93;59;41;106;24;18;72;50;25;9;12
2019-11-05 09:15;97;47;26;83;43;29;67;33;38;28;5
2019-11-05 09:30;57;47;17;93;47;36;62;20;49;24;12
